address,cars,bluecarcounter,utilibcounter,utilib1.4counter,chargeslots,chargingstatus,city,id,slots,stationtype,year,month,day,hour,minute
1 avenue Anatole France,1,1,0,0,0,,Pantin,pantin-anatolefrance-1,3,station,2018,4,3,18,5
123 Rue Salvador Allende,4,4,0,0,0,,Nanterre,nanterre-salvadorallende-123,3,station,2018,4,8,12,55
152 Rue de Grenelle,0,0,0,0,0,,Paris,paris-grenelle-152,0,station,2018,4,5,9,27
97 Rue Roger Salengro,4,4,0,0,0,,Drancy,drancy-rogersalengro-97,2,station,2018,4,8,18,36
40 rue de Meudon,5,5,0,0,0,,Boulogne-Billancourt,boulognebillancourt-meudon-40,0,station,2018,4,5,10,23
118 rue Houdan,0,0,0,0,0,,Sceaux,sceaux-houdan-118,0,station,2018,4,4,16,5
6 avenue Mathurin Moreau,0,0,0,0,0,,Paris,paris-mathurinmoreau-6,4,full_station,2018,4,5,16,48
12 Avenue AndrÃ© Prothin,0,0,0,0,0,,Courbevoie,courbevoie-andreprothin-12,2,full_station,2018,4,5,17,13
6 Rue Adolphe Yvon,5,5,0,0,0,,Paris,paris-adolpheyvon-6,1,station,2018,4,2,19,14
20 Rue Villiot,0,0,0,0,0,,Paris,paris-villiot-20,0,full_station,2018,4,6,4,12
65 Avenue Lenine,2,2,0,0,0,,Nanterre,nanterre-lenine-65,4,station,2018,4,7,2,12
150 rue Marcadet,4,4,0,0,0,,Paris,paris-marcadet-150,0,station,2018,4,4,1,36
20 Rue Frida Kahlo,0,0,0,0,0,,Saint-Ouen,saintouen-fridakahlo-20,0,station,2018,4,7,14,13
44 avenue de la Marne,2,2,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-marne-44,2,station,2018,4,3,18,38
68 rue de la Bonne Aventure,7,7,0,0,0,,Versailles,versailles-bonneaventure-68,0,station,2018,4,9,13,27
168 boulevard du GÃ©nÃ©ral de Gaulle,6,6,0,0,0,,Garches,garches-degaulle-168,0,station,2018,4,8,14,5
51 avenue Jean JaurÃ¨s,3,3,0,0,0,,Montrouge,montrouge-jeanjaures-51,1,station,2018,4,3,6,39
30 Quai de Dion Bouton,4,4,0,0,0,,Puteaux,puteaux-dionbouton-30,2,full_station,2018,4,6,11,58
1 avenue de Bois PrÃ©au,2,2,0,0,0,,Rueil-Malmaison,rueilmalmaison-boispreau-1,4,station,2018,4,6,7,39
16 Rue Charles de Gaulle,4,4,0,0,0,,Alfortville,alfortville-charlesdegaulle-16,1,station,2018,4,3,22,27
249 avenue Gambetta,0,0,0,0,0,,Paris,paris-gambetta-249,0,station,2018,4,1,3,36
123 Grande Rue,1,1,0,0,0,,SÃ¨vres,sevres-granderue-123,5,station,2018,4,6,17,28
106 avenue du Vieux Chemin de Saint-Denis,2,2,0,0,0,,Gennevilliers,gennevilliers-vieuxchemindesaintdenis-106,4,station,2018,4,5,16,53
1 rue LÃ©on Frot,3,3,0,0,0,,Paris,paris-leonfrot-1,0,station,2018,4,2,22,26
40 Rue du docteur Variot,2,2,0,0,0,,Rosny-sous-Bois,rosnysousbois-variot-40,4,station,2018,4,2,2,11
4 Rue Charles Bossut,1,1,0,0,0,,Paris,paris-charlesbossut-4,2,station,2018,4,8,23,44
3 Rue Yves Toudic,0,0,0,0,0,,Paris,paris-yvestoudic-3,0,station,2018,4,4,13,32
28 rue d'Aumale,2,2,0,0,0,,Paris,paris-aumale-28,1,station,2018,4,3,15,20
22 place Charles Fillion,4,4,0,0,0,,Paris,paris-charlesfillion-22,1,station,2018,4,5,23,28
68 rue Paul Vaillant Couturier,1,1,0,0,0,,Clamart,clamart-paulvaillantcouturier-68,5,station,2018,4,9,17,9
32 rue Robert Marchand,4,4,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,2,station,2018,4,4,21,2
18 rue LinnÃ©,4,4,0,0,0,,Paris,paris-linne-18,1,station,2018,4,9,13,5
4 Chemin des petits marais,4,4,0,0,0,,Gennevilliers,gennevilliers-petitsmarais-4,2,station,2018,4,4,16,27
31 boulevard de Grenelle,0,0,0,0,0,,Paris,paris-grenelle31-parking,0,station,2018,4,2,17,36
175 avenue du 18 Juin 1940,6,6,0,0,0,,Rueil-Malmaison,rueilmalmaison-18juin1940-175,0,station,2018,4,1,15,35
42 avenue du GÃ©nÃ©ral de Gaulle,3,3,0,0,0,,Maisons-Alfort,maisonsalfort-generaldegaulle-42,3,full_station,2018,4,1,8,42
123 Grande Rue,4,4,0,0,0,,SÃ¨vres,sevres-granderue-123,1,station,2018,4,4,4,17
17 rue Guynemer,6,6,0,0,0,,Dugny,dugny-guynemer-17,0,full_station,2018,4,3,21,37
199 avenue Daumesnil,0,0,0,0,0,,Paris,paris-daumesnil-199,4,station,2018,4,2,23,15
19 rue du GÃ©nÃ©ral Leclerc,4,4,0,0,0,,Montfermeil,montfermeil-leclerc-19,2,full_station,2018,4,8,1,6
2 Avenue de la Cristallerie,6,6,0,0,0,,SÃ¨vres,sevres-cristallerie-2,0,station,2018,4,1,7,53
1 avenue Hoche,3,3,0,0,0,,Nanterre,nanterre-hoche-1,3,station,2018,4,4,6,54
18 rue Pasteur,6,6,0,0,0,,Saint-Cloud,saintcloud-pasteur-18,1,station,2018,4,2,5,52
64 Boulevard Maurice Barres,5,5,0,0,0,,Neuilly-sur-Seine,neuillysurseine-mauricebarres-64,0,station,2018,4,9,7,39
61 boulevard Saint-Jacques,0,0,0,0,0,,Paris,paris-saintjacques1-parking,0,station,2018,4,6,6,23
8 avenue de Choisy,1,1,0,0,0,,Paris,paris-choisy-8,0,station,2018,4,7,16,10
90 boulevard National,1,1,0,0,0,,La Garenne-Colombes,lagarennecolombes-national-90,5,station,2018,4,6,15,24
86 Rue du Lieutenant Colonel de Montbrison,6,6,0,0,0,,Rueil-Malmaison,rueilmalmaison-lieutenantcoloneldemontbrison-86,0,station,2018,4,9,23,43
41 Boulevard Pasteur,5,5,0,0,0,,Paris,paris-pasteur-41,0,station,2018,4,6,16,33
16 Rue du Faubourg Saint-Antoine,0,0,0,0,0,,Paris,paris-saintantoine-16,0,station,2018,4,4,11,17
22 place de l'Europe,0,0,0,0,0,,Alfortville,alfortville-europe-22,0,station,2018,4,1,15,11
11 avenue du GÃ©nÃ©ral De Gaulle,6,6,0,0,0,,Antony,antony-degaulle-11,0,station,2018,4,7,17,8
12 Rue Francis de PressensÃ©,4,4,0,0,0,,Puteaux,puteaux-francisdepressense-12,1,station,2018,4,7,15,29
44 rue Paul Barruel,5,5,0,0,0,,Paris,paris-paulbarruel-44,0,station,2018,4,5,16,14
17 rue Caulaincourt,0,0,0,0,0,,Paris,paris-caulaincourt-17,0,station,2018,4,7,22,26
4 Rue Croix des Petits Champs,0,0,0,0,0,,Paris,paris-croixdespetitschamps-4,4,station,2018,4,8,18,10
22 Rue Mademoiselle,2,2,0,0,0,,Paris,paris-mademoiselle-22,5,station,2018,4,9,22,9
156 Boulevard Charles de Gaulle,4,4,0,0,0,,Colombes,colombes-charlesdegaulle-156,2,station,2018,4,2,12,53
215 Avenue des GrÃ©sillons,5,5,0,0,0,,Gennevilliers,gennevilliers-gresillons-215,1,station,2018,4,1,9,53
5 avenue de la RÃ©publique,6,6,0,0,0,,Paris,paris-republique-5,0,station,2018,4,2,10,43
20 Rue Saint John Perse,3,3,0,0,0,,Limeil-BrÃ©vannes,limeilbrevannes-saintjohnperse-20,3,station,2018,4,1,11,19
188 rue de Courcelles,3,3,0,0,0,,Paris,paris-courcelles-188,1,station,2018,4,3,12,16
8 avenue MÃ©nelotte,6,6,0,0,0,,Colombes,colombes-menelotte-8,0,station,2018,4,8,5,37
44 Place de l'Ãglise,4,4,0,0,0,,Pantin,pantin-eglise-44,2,station,2018,4,1,8,23
125 Avenue Louis Roche,2,2,0,0,0,,Gennevilliers,gennevilliers-louisroche-125,2,station,2018,4,6,6,33
5 avenue des Guilleraies,3,3,0,0,0,,Nanterre,nanterre-guilleraies-5,0,station,2018,4,8,5,30
16 avenue GalilÃ©e,7,7,0,0,0,,Le Plessis-Robinson,leplessisrobinson-galilee-16,0,station,2018,4,9,12,13
44 Rue de Champ Chardon,6,6,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-champchardon-44,0,station,2018,4,4,14,27
66 Boulevard CamÃ©linat,0,0,0,0,0,,Gennevilliers,gennevilliers-camelinat-66,6,station,2018,4,7,21,14
1 rue Claude PernÃ¨s,4,4,0,0,0,,Rosny-sous-Bois,rosnysousbois-claudepernes-1,0,full_station,2018,4,5,10,31
1 avenue du GÃ©nÃ©ral de Gaulle,5,5,0,0,0,,Versailles,versailles-degaulle-1,1,station,2018,4,2,9,41
19 rue BrÃ©montier,3,3,0,0,0,,Paris,paris-bremontier-19,2,station,2018,4,4,21,2
5 rue des Ecoles,4,4,0,0,0,,Nanterre,nanterre-ecoles-5,2,station,2018,4,8,0,37
403 Avenue de la RÃ©publique,1,1,0,0,0,,Nanterre,nanterre-republique-403,4,station,2018,4,6,1,51
58 Avenue de la Division Leclerc,0,0,0,0,0,,Cachan,cachan-divisionleclerc-58,0,station,2018,4,9,20,46
123 boulevard Victor Hugo,2,2,0,0,0,,Clichy-la-Garenne,clichylagarenne-victorhugo-123,2,station,2018,4,1,22,44
3 avenue Paul Langevin,5,5,0,0,0,,Sceaux,sceaux-paullangevin-3,0,station,2018,4,5,1,26
2 Rue Fernand Pelloutier,4,4,0,0,0,,Puteaux,puteaux-fernandpelloutier-2,0,station,2018,4,5,19,19
83 boulevard Flandrin,1,1,0,0,0,,Paris,paris-flandrin-83,3,station,2018,4,5,17,20
180 Avenue Victor Hugo,2,2,0,0,0,,Paris,paris-victorhugo-180,2,station,2018,4,5,21,22
42 bis avenue Georges Mandel,6,6,0,0,0,,Paris,paris-georgesmandel-42,0,station,2018,4,2,0,44
145 avenue du GÃ©nÃ©ral Leclerc,0,0,0,0,0,,Maisons-Alfort,maisonsalfort-generalleclerc-145,0,station,2018,4,8,21,30
21 bis rue Notre-Dame des Victoires,0,0,0,0,0,,Paris,paris-notredamedesvictoires-21,4,station,2018,4,4,6,24
21 Rue de Chateaudun,0,0,0,0,0,,Paris,paris-chateaudun-21,0,station,2018,4,8,14,48
22 boulevard FÃ©lix Faure,1,1,0,0,0,,Aulnay-sous-bois,aulnaysousbois-felixfaure-22,4,full_station,2018,4,3,6,53
39 rue Julien Lacroix,6,6,0,0,0,,Paris,paris-julienlacroix-39,0,station,2018,4,5,23,48
26 boulevard Gouvion Saint-Cyr,6,6,0,0,0,,Paris,paris-gouvionmaillot-parking,0,station,2018,4,5,2,45
33 Avenue Jules Quentin,3,3,0,0,0,,Nanterre,nanterre-julesquentin-33,3,station,2018,4,3,21,36
37 rue de Dantzig,2,2,0,0,0,,Paris,paris-dantzig-37,2,station,2018,4,9,16,39
77 rue Jules Michelet,0,0,0,0,0,,Colombes,colombes-julesmichelet-77,0,station,2018,4,2,9,52
120 boulevard Gabriel PÃ©ri,4,4,0,0,0,,Malakoff,malakoff-gabrielperi-120,3,station,2018,4,6,7,47
77 Boulevard Exelmans,1,1,0,0,0,,Paris,paris-exelmans-77,3,station,2018,4,4,0,44
116 rue RÃ©aumur,0,0,0,0,0,,Paris,paris-reaumur-116,0,station,2018,4,7,23,48
28 rue Championnet,5,5,0,0,0,,Paris,paris-championnet-28,1,station,2018,4,3,5,42
125 rue Diderot,4,4,0,0,0,,Drancy,drancy-diderot-125,1,station,2018,4,8,10,55
30 rue du MarÃ©chal Joffre,5,5,0,0,0,,Colombes,colombes-marechaljoffre-30,0,full_station,2018,4,8,5,21
17 Rue Ãmile Zola,1,1,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-emilezola-17,4,station,2018,4,3,5,39
50 rue Emile Zola,0,0,0,0,0,,Bezons,bezons-emilezola-50,7,station,2018,4,5,22,19
8 Boulevard de la Madeleine,0,0,0,0,0,,Paris,paris-madeleine-8,3,station,2018,4,4,6,23
2 boulevard Pesaro,2,2,0,0,0,,Nanterre,nanterre-pesaro-2,4,station,2018,4,1,0,22
22 Boulevard de Belleville,0,0,0,0,0,,Paris,paris-belleville-22,4,station,2018,4,8,8,20
118 rue Houdan,0,0,0,0,0,,Sceaux,sceaux-houdan-118,0,station,2018,4,5,19,50
71 rue Caulaincourt,2,2,0,0,0,,Paris,paris-caulincourt-71,1,station,2018,4,9,19,51
168 boulevard du GÃ©nÃ©ral de Gaulle,4,4,0,0,0,,Garches,garches-degaulle-168,2,station,2018,4,8,6,37
2 avenue Georges Pompidou,0,0,0,0,0,,Sucy-en-Brie,sucyenbrie-georgespompidou-2,0,station,2018,4,9,3,49
21 Boulevard des Ãles,4,4,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-iles-21,0,station,2018,4,8,17,17
91 Rue du Faubourg Saint-HonorÃ©,0,0,0,0,0,,Paris,paris-sainthonore-91,0,station,2018,4,4,12,34
15 rue Olier,2,2,0,0,0,,Paris,paris-olier-15,0,station,2018,4,8,1,35
356 rue des PyrÃ©nÃ©es,6,6,0,0,0,,Paris,paris-pyrenees-356,0,station,2018,4,4,1,29
24 Avenue d'IÃ©na,0,0,0,0,0,,Paris,paris-iena-24,3,station,2018,4,8,4,37
8 avenue MÃ©nelotte,5,5,0,0,0,,Colombes,colombes-menelotte-8,0,station,2018,4,5,4,41
20 Rue Frida Kahlo,0,0,0,0,0,,Saint-Ouen,saintouen-fridakahlo-20,0,station,2018,4,4,8,43
97 boulevard de Port-Royal,4,4,0,0,0,,Paris,paris-portroyal-97,2,station,2018,4,5,17,49
52 Rue Carnot,4,4,0,0,0,,Suresnes,suresnes-carnot-52,2,station,2018,4,7,11,40
65 boulevard de Picpus,5,5,0,0,0,,Paris,paris-picpusnation-parking,0,station,2018,4,2,11,0
1 rue Maryse BastiÃ©,3,3,0,0,0,,Aulnay-sous-bois,aulnaysousbois-marysebastie-1,3,station,2018,4,8,13,20
210 rue de Courcelles,6,6,0,0,0,,Paris,paris-courcelles-210,0,station,2018,4,7,6,35
188 boulevard Saint-Germain,2,2,0,0,0,,Paris,paris-saintgermain-188,0,station,2018,4,7,13,8
6 avenue Foch,0,0,0,0,0,,Paris,paris-etoilefoch-parking,0,station,2018,4,9,20,22
8 Place du 25 AoÃ»t 1944,0,0,0,0,0,,Paris,paris-25aout1944-8,3,station,2018,4,9,5,23
49 avenue de l'Arche,4,4,0,0,0,,Courbevoie,courbevoie-arche-49,1,station,2018,4,1,2,26
115 avenue de Malakoff,1,1,0,0,0,,Paris,paris-malakoff-115,2,station,2018,4,5,4,9
166 promenade du Verger,0,0,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-promenadeduverger-166,2,station,2018,4,1,18,8
30 avenue de Verdun,5,5,0,0,0,,Villeneuve-la-Garenne,villeneuvelagarenne-verdun-30,0,station,2018,4,1,4,11
7 rue du Colonel Driant,0,0,0,0,0,,Paris,paris-coloneldriant-7,2,station,2018,4,1,10,54
1 rue Jean Monnet,1,1,0,0,0,,Nogent-sur-Marne,nogentsurmarne-jeanmonnet-1,5,full_station,2018,4,4,19,30
13 Rue de l'Union,1,1,0,0,0,,Nanterre,nanterre-union-13,4,station,2018,4,6,16,56
1 rue Henry Espaullard,0,0,0,0,0,,Noisy-le-Sec,noisylesec-henryespaullard-1,5,station,2018,4,3,13,6
58 avenue de la RÃ©publique,6,6,0,0,0,,Bagnolet,bagnolet-republique-58,0,station,2018,4,4,1,10
37 rue Sainte-Croix de la Bretonnerie,0,0,0,0,0,,Paris,paris-saintecroixdelabretonnerie-37,3,station,2018,4,1,4,40
2 rue Paul CÃ©zanne,0,0,0,0,0,,Neuilly-Plaisance,neuillyplaisance-paulcezanne-2,2,full_station,2018,4,8,11,59
76 rue Botzaris,1,1,0,0,0,,Paris,paris-botzaris-76,3,station,2018,4,5,16,0
204 rue Saint-Martin,0,0,0,0,0,,Paris,paris-saintmartin-204,2,station,2018,4,2,19,34
65 Rue RenÃ© Cros,5,5,0,0,0,,Bagneux,bagneux-renecros-65,1,station,2018,4,4,14,53
6 rue de Paris,6,6,0,0,0,,Meudon,meudon-paris-6,0,station,2018,4,1,18,12
1 rue AndrÃ© Theuriet,0,0,0,0,0,,Bourg-la-Reine,bourglareine-andretheuriet-1,6,full_station,2018,4,7,2,12
10 Avenue du Docteur Arnold Netter,3,3,0,0,0,,Paris,paris-arnoldnetter-10,0,station,2018,4,6,18,52
11 Rue de la Grange aux Belles,4,4,0,0,0,,Paris,paris-grangeauxbelles-11,0,station,2018,4,4,8,11
44 rue SÃ©bastien Mercier,0,0,0,0,0,,Paris,paris-sebastienmercier-44,4,station,2018,4,1,0,2
45 rue Jeanne D'Arc,3,3,0,0,0,,Paris,paris-jeannedarc-45,1,station,2018,4,9,4,7
136 boulevard Raspail,0,0,0,0,0,,Paris,paris-raspail-136,0,station,2018,4,3,20,36
1 rue Boulard,6,6,0,0,0,,Paris,paris-boulard-1,0,station,2018,4,4,21,36
2 boulevard Pesaro,6,6,0,0,0,,Nanterre,nanterre-pesaro-2,0,station,2018,4,9,12,52
1 rue Jean-FranÃ§ois LÃ©pine,0,0,0,0,0,,Paris,paris-jeanfrancoislepine-1,0,station,2018,4,2,17,35
10 Rue Anizan Cavillon,0,0,0,0,0,,Le Bourget,lebourget-anizancavillon-10,0,full_station,2018,4,8,9,0
122 Rue MÃ©nilmontant,5,5,0,0,0,,Paris,paris-menilmontant-122,0,station,2018,4,5,3,17
2 avenue des murs du parc,6,6,0,0,0,,Vincennes,vincennes-mursduparc-2,1,station,2018,4,2,7,57
1 rue Claude Terrasse,5,5,0,0,0,,Le Blanc-Mesnil,leblancmesnil-claudeterrasse-1,0,station,2018,4,7,20,32
21 Boulevard des Ãles,4,4,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-iles-21,2,station,2018,4,3,15,29
221 rue Saint-Jacques,0,0,0,0,0,,Paris,paris-saintjacques-221,4,station,2018,4,8,2,41
86 rue Pelleport,3,3,0,0,0,,Paris,paris-pelleport-86,0,station,2018,4,3,21,12
41 rue Didot,3,3,0,0,0,,Paris,paris-didot-41,0,station,2018,4,6,14,47
39 Rue Volta,2,2,0,0,0,,Paris,paris-volta-39,2,station,2018,4,2,23,44
26 Avenue Duquesne,0,0,0,0,0,,Paris,paris-duquesne-26,5,station,2018,4,1,17,53
8 rue Goubet,4,4,0,0,0,,Paris,paris-goubet-8,2,station,2018,4,9,23,2
42 avenue de Friedland,4,4,0,0,0,,Paris,paris-friedland-42,0,station,2018,4,2,13,57
1 rue Emile Raspail,5,5,0,0,0,,Arcueil,arcueil-emileraspail-1,1,station,2018,4,2,11,14
6 rue Isidore Nerat,4,4,0,0,0,,Aulnay-sous-bois,aulnaysousbois-isidorenerat-6,3,station,2018,4,4,16,4
17 rue Charles VII,4,4,0,0,0,,Nogent-sur-Marne,nogentsurmarne-charlesvii-17,1,station,2018,4,9,21,38
136 boulevard Raspail,0,0,0,0,0,,Paris,paris-raspail-136,0,station,2018,4,2,1,22
6 Rue de Metz,1,1,0,0,0,,Paris,paris-metz-6,2,station,2018,4,1,17,54
63 avenue du 18 juin 1940,2,2,0,0,0,,Rueil-Malmaison,rueilmalmaison-18juin1940-63,2,station,2018,4,7,11,25
14 avenue ThÃ©ophile Gauthier,5,5,0,0,0,,Paris,paris-theophilegauthier-14,1,station,2018,4,2,1,33
18 rue Madame,0,0,0,0,0,,Paris,paris-madame-18,4,station,2018,4,6,3,57
Quai de SÃ¨vres,0,0,0,0,0,,SÃ¨vres,sevres-manufacturenationale-1,6,station,2018,4,4,5,16
69 boulevard Pasteur,0,0,0,0,0,,Paris,paris-pasteur2-parking,0,station,2018,4,7,7,55
1 rue des Bois,4,4,0,0,0,,Paris,paris-bois-1,0,station,2018,4,8,23,32
121 avenue AndrÃ© Morizet,3,3,0,0,0,,Boulogne-Billancourt,boulognebillancourt-andremorizet-121,1,station,2018,4,9,22,35
182 Boulevard Voltaire,5,5,0,0,0,,Paris,paris-voltaire-182,0,station,2018,4,9,9,31
2 Rue Marcel Monge,5,5,0,0,0,,Suresnes,suresnes-marcelmonge-2,0,station,2018,4,6,14,43
42 rue Pierre Brossolette,2,2,0,0,0,,Colombes,colombes-pierrebrossolette-42,4,station,2018,4,1,16,54
52 rue Charles Hermite,0,0,0,0,0,,Paris,paris-charleshermite-52,0,station,2018,4,1,0,51
143 Rue La Fayette,1,1,0,0,0,,Paris,paris-lafayette-143,2,station,2018,4,9,8,56
22 Rue Auguste Blanqui,4,4,0,0,0,,Drancy,drancy-augusteblanqui-22,1,station,2018,4,9,18,49
60 Avenue Victor Hugo,1,1,0,0,0,,Paris,paris-victorhugo-60,3,full_station,2018,4,6,3,43
126 rue de Colombes,0,0,0,0,0,,La Garenne-Colombes,lagarennecolombes-colombes-126,6,station,2018,4,7,13,14
73 avenue des Ternes,3,3,0,0,0,,Paris,paris-ternes-73,1,full_station,2018,4,1,23,31
2 rue Pierre Renaudel,1,1,0,0,0,,Champigny-sur-Marne,champignysurmarne-pierrerenaudel-2,3,full_station,2018,4,2,19,32
7 rue Raymond Pitet,3,3,0,0,0,,Paris,paris-raymondpitet-7,2,station,2018,4,9,12,15
11 rue Henri Say,6,6,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-henrisay-11,0,station,2018,4,2,8,11
21 rue Fernand Braudel,0,0,0,0,0,,Paris,paris-fernandbraudel-21,4,station,2018,4,8,7,48
20 avenue RaphaÃ«l,3,3,0,0,0,,Paris,paris-raphael-20,1,station,2018,4,8,4,55
10 rue Jacques Mazaud,0,0,0,0,0,,Levallois-Perret,levalloisperret-verdun-parking,1,station,2018,4,6,14,59
16 rue du TÃ©lÃ©graphe,2,2,0,0,0,,Paris,paris-telegraphe-16,2,station,2018,4,9,17,20
335 rue Gabriel PÃ©ri,2,2,0,0,0,,Colombes,colombes-gabrielperi-335,3,station,2018,4,4,0,24
1 rue Jean Sicard,5,5,0,0,0,,Paris,paris-jeansicard-1,0,station,2018,4,2,10,44
7 Rue du Chevalier de la Barre,0,0,0,0,0,,Le Bourget,lebourget-chevalierdelabarre-7,0,station,2018,4,7,22,59
178 Avenue GalliÃ©ni,0,0,0,0,0,,Saint-MandÃ©,saintmande-gallieni-178,6,full_station,2018,4,7,23,21
33 Avenue Sully Prudhomme,4,4,0,0,0,,ChÃ¢tenay-Malabry,chatenaymalabry-sullyprudomme-33,1,station,2018,4,6,4,21
181 quater Avenue de Clichy,0,0,0,0,0,,Paris,paris-clichy-181,2,station,2018,4,5,18,37
52 rue Charles Hermite,0,0,0,0,0,,Paris,paris-charleshermite-52,0,station,2018,4,5,9,3
35 rue Mathis,1,1,0,0,0,,Paris,paris-mathis-35,3,station,2018,4,9,2,47
3 avenue Paul Doumer,4,4,0,0,0,,Rueil-Malmaison,rueilmalmaison-pauldoumer-3,2,station,2018,4,1,9,59
2 avenue Georges Pompidou,0,0,0,0,0,,Sucy-en-Brie,sucyenbrie-georgespompidou-2,0,station,2018,4,2,15,32
44 Avenue de Suffren,0,0,0,0,0,,Paris,paris-suffren-44,3,station,2018,4,6,8,14
36 quai de BÃ©thune,0,0,0,0,0,,Paris,paris-bethune-36,0,station,2018,4,8,18,39
5 rue de Bellechasse,0,0,0,0,0,,Paris,paris-bellechasse-5,4,station,2018,4,4,4,26
2 Rue des EntrepÃ´ts,2,2,0,0,0,,Saint-Ouen,saintouen-entrepots-2,2,station,2018,4,8,14,31
143 boulevard Vincent Auriol,1,1,0,0,0,,Paris,paris-vincentauriol-143,0,full_station,2018,4,1,17,58
9 Rue de la Gare,5,5,0,0,0,,Nanterre,nanterre-gare-9,1,station,2018,4,3,22,3
17 Rue Ãmile Zola,0,0,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-emilezola-17,0,station,2018,4,1,23,16
70 Avenue Paul Langevin,4,4,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-paullangevin-70,1,station,2018,4,1,16,19
3 Rue Yves Toudic,0,0,0,0,0,,Paris,paris-yvestoudic-3,0,station,2018,4,1,14,7
11 rue Robert Lavergne,6,6,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-robertlavergne-11,0,station,2018,4,6,20,55
2 Rue Marcelin Berthelot,3,3,0,0,0,,Drancy,drancy-marcelinberthelot-2,2,station,2018,4,5,15,49
5 Rue Jean Marin Naudin,4,4,0,0,0,,Bagneux,bagneux-jeanmarinnaudin-5,2,station,2018,4,9,1,13
18 rue Madame,0,0,0,0,0,,Paris,paris-madame-18,2,station,2018,4,8,21,24
45 Avenue de la Bourdonnais,0,0,0,0,0,,Paris,paris-bourdonnais-45,4,station,2018,4,5,23,22
19 place de la Madeleine,0,0,0,0,0,,Paris,paris-madeleinetronchet-parking,6,station,2018,4,7,22,35
71 rue Caulaincourt,5,5,0,0,0,,Paris,paris-caulincourt-71,1,station,2018,4,3,18,36
1bis Avenue Joseph Franceschi,0,0,0,0,0,,Alfortville,alfortville-josephfranceschi-1,5,station,2018,4,4,11,48
22 Avenue Jean JaurÃ¨s,6,6,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-jeanjaures-22,0,station,2018,4,8,21,51
15 bis rue de Tolbiac,1,1,0,0,0,,Paris,paris-tolbiac-15,3,station,2018,4,2,12,35
87 rue Martre,5,5,0,0,0,,Clichy la garenne,clichylagarenne-martre-87,0,station,2018,4,7,8,27
9 rue Philibert Delorme,0,0,0,0,0,,Guyancourt,guyancourt-philibertdelorme-9,0,station,2018,4,8,8,21
2 rue PÃ©trarque,0,0,0,0,0,,Paris,paris-petrarque-2,0,station,2018,4,5,7,56
11 rue Robert Lavergne,6,6,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-robertlavergne-11,0,station,2018,4,2,5,37
13 Rue de l'Union,6,6,0,0,0,,Nanterre,nanterre-union-13,0,station,2018,4,8,6,34
33 route du PavÃ© des Gardes,1,1,0,0,0,,Chaville,chaville-pavedesgardes-33,5,station,2018,4,9,3,48
10 avenue Georges ClÃ©menceau,6,6,0,0,0,,Nogent-sur-Marne,nogentsurmarne-georgesclemenceau-10,0,station,2018,4,7,21,1
75 Rue de la Convention,2,2,0,0,0,,Paris,paris-convention-75,0,station,2018,4,9,8,39
1 rue Henry Espaullard,5,5,0,0,0,,Noisy-le-Sec,noisylesec-henryespaullard-1,0,station,2018,4,4,9,5
4 avenue de la SÅur Rosalie,0,0,0,0,0,,Paris,paris-soeurrosalie-4,4,station,2018,4,8,10,32
2 square TolstoÃ¯,2,2,0,0,0,,Paris,paris-squaretolstoi-2,2,station,2018,4,4,8,2
8 avenue Ãdouard Belin,1,1,0,0,0,,Rueil-Malmaison,rueilmalmaison-edouardbelin-8,3,station,2018,4,3,1,29
16 rue du TÃ©lÃ©graphe,4,4,0,0,0,,Paris,paris-telegraphe-16,0,station,2018,4,7,2,32
18 rue Pasteur,3,3,0,0,0,,Saint-Cloud,saintcloud-pasteur-18,3,station,2018,4,9,14,5
109 Rue du 8 mai 1945,5,5,0,0,0,,Nanterre,nanterre-8mai1945-109,1,station,2018,4,3,7,13
34 avenue du CimetiÃ¨re Parisien,2,2,0,0,0,,Pantin,pantin-cimetiereparisien-34,4,station,2018,4,6,1,35
28 rue Ãdouard Vaillant,3,3,0,0,0,,Saint-Ouen,saintouen-edouardvaillant-28,4,station,2018,4,4,21,42
8 Boulevard Richard Lenoir,3,3,0,0,0,,Paris,paris-richardlenoir-8,1,station,2018,4,3,18,14
40 avenue Pierre Kerautret,3,3,0,0,0,,Romainville,romainville-pierrekerautret-40,3,full_station,2018,4,8,1,30
6 Rue Adolphe Yvon,5,5,0,0,0,,Paris,paris-adolpheyvon-6,0,station,2018,4,2,14,15
1 Rue Dieumegard,3,3,0,0,0,,Saint-Ouen,saintouen-dieumegard-1,1,station,2018,4,2,23,38
